NoB,time,realRT,accuracy,realAccuracy,threshold,connection,startAtSmall,participant,Structure,trial,trueConnection
4,7,-0.157,1,1,5,a,1,y7a6denlnqvwcgm,Sequence,18,jbf
2,3,-0.047,1,1,5,a,1,y7a6denlnqvwcgm,Sequence,19,jbf
1,1,-0.079,1,1,5,a,1,y7a6denlnqvwcgm,Sequence,20,jbf
7,11,2.534,1,0,5,a,1,y7a6denlnqvwcgm,Sequence,21,jbf
4,7,1.555,1,1,5,a,1,y7a6denlnqvwcgm,Sequence,22,jbf
2,3,0.721,1,1,5,jb,1,y7a6denlnqvwcgm,Sequence,23,jbf
4,4,-0.633,0,1,5,a,1,y7a6denlnqvwcgm,Sequence,24,jbf
2,3,0.626,1,1,5,a,1,y7a6denlnqvwcgm,Sequence,25,jbf
6,10,1.132,1,1,4,a,0,y7a6denlnqvwcgm,Sequence,26,jbf
2,3,-0.07,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,27,jbf
5,8,-0.173,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,28,jbf
3,5,0.649,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,29,jbf
5,8,0.262,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,30,jbf
3,5,-1.016,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,31,jbf
5,8,-1.828,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,32,jbf
6,9,-0.411,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,33,jbf
7,10,4.315,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,34,jbf
7,10,6.087,1,1,4,a,1,y7a6denlnqvwcgm,Sequence,35,jbf
6,11,-0.084,1,1,7,a,0,tf2ekjffoeoptr3,Sequence,1,fae
4,7,10.346,1,1,7,a,0,tf2ekjffoeoptr3,Sequence,2,fae
6,11,3.075,1,1,6,a,0,tf2ekjffoeoptr3,Sequence,3,fae
4,7,3.16,1,1,6,a,0,tf2ekjffoeoptr3,Sequence,4,fae
5,9,-0.888,1,1,6,a,0,tf2ekjffoeoptr3,Sequence,5,fae
6,11,2.338,1,1,6,a,0,tf2ekjffoeoptr3,Sequence,6,fae
1,1,0.341,1,1,6,a,0,tf2ekjffoeoptr3,Sequence,7,fae
3,5,1.669,1,1,6,a,0,tf2ekjffoeoptr3,Sequence,8,fae
7,12,-9.352,1,1,6,a,0,tf2ekjffoeoptr3,Sequence,9,fae
3,5,1.705,1,1,6,a,0,tf2ekjffoeoptr3,Sequence,10,fae
7,12,1.696,1,1,5,a,0,tf2ekjffoeoptr3,Sequence,11,fae
5,9,0.545,1,1,5,a,0,tf2ekjffoeoptr3,Sequence,12,fae
5,9,-0.828,1,1,5,a,0,tf2ekjffoeoptr3,Sequence,13,fae
6,10,-0.421,1,0,5,a,0,tf2ekjffoeoptr3,Sequence,14,fae
1,1,4.242,1,1,5,a,0,tf2ekjffoeoptr3,Sequence,15,fae
2,3,0.754,1,1,5,a,0,tf2ekjffoeoptr3,Sequence,16,fae
5,9,-16.506,1,1,5,a,0,tf2ekjffoeoptr3,Sequence,17,fae
7,11,0.759,1,1,5,a,0,tf2ekjffoeoptr3,Sequence,18,fae
2,3,0.496,1,1,5,a,0,tf2ekjffoeoptr3,Sequence,19,fae
5,9,14.881,1,1,5,fa,0,tf2ekjffoeoptr3,Sequence,20,fae
2,1,10.633,1,1,5,fa,0,tf2ekjffoeoptr3,Sequence,21,fae
3,3,1.26,1,1,4,fa,0,tf2ekjffoeoptr3,Sequence,22,fae
4,5,5.483,1,1,4,fa,0,tf2ekjffoeoptr3,Sequence,23,fae
4,4,2.979,1,1,4,fa,0,tf2ekjffoeoptr3,Sequence,24,fae
2,1,3.827,1,1,4,fa,0,tf2ekjffoeoptr3,Sequence,25,fae
2,1,0.006,1,1,4,fa,0,tf2ekjffoeoptr3,Sequence,26,fae
3,3,0.143,1,1,4,fa,0,tf2ekjffoeoptr3,Sequence,27,fae
7,9,-0.639,1,1,4,fa,1,tf2ekjffoeoptr3,Sequence,28,fae
4,5,5.634,1,1,4,fa,1,tf2ekjffoeoptr3,Sequence,29,fae
1,1,0.551,1,1,4,fa,1,tf2ekjffoeoptr3,Sequence,30,fae
3,2,0.189,1,1,4,fa,1,tf2ekjffoeoptr3,Sequence,31,fae
6,7,1.432,0,1,4,a,1,tf2ekjffoeoptr3,Sequence,32,fae
1,1,0.554,1,1,4,a,1,tf2ekjffoeoptr3,Sequence,33,fae
7,10,1.649,1,1,4,a,1,tf2ekjffoeoptr3,Sequence,34,fae
1,1,0.119,1,1,4,a,1,tf2ekjffoeoptr3,Sequence,35,fae
6,11,-1.897,1,1,7,a,0,4r8fa9xh0zzco6o,Sequence,1,bhd
6,11,1.452,1,1,7,a,0,4r8fa9xh0zzco6o,Sequence,2,bhd
6,11,1.992,1,1,6,a,0,4r8fa9xh0zzco6o,Sequence,3,bhd
7,12,3.411,1,1,6,a,0,4r8fa9xh0zzco6o,Sequence,4,bhd
3,5,0.748,1,1,6,a,0,4r8fa9xh0zzco6o,Sequence,5,bhd
4,7,0.791,1,1,6,a,0,4r8fa9xh0zzco6o,Sequence,6,bhd
7,12,0.334,1,1,6,a,0,4r8fa9xh0zzco6o,Sequence,7,bhd
5,9,1.542,1,1,6,a,0,4r8fa9xh0zzco6o,Sequence,8,bhd
3,5,1.535,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,9,bhd
4,7,-1.02,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,10,bhd
3,5,2.571,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,11,bhd
3,5,0.574,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,12,bhd
1,1,-0.181,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,13,bhd
5,9,0.1,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,14,bhd
1,1,0.099,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,15,bhd
6,10,1.187,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,16,bhd
3,5,0.463,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,17,bhd
1,1,-0.548,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,18,bhd
2,3,0.418,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,19,bhd
4,7,-0.011,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,20,bhd
5,8,1.172,1,1,4,bh,0,4r8fa9xh0zzco6o,Sequence,21,bhd
7,8,-0.512,0,1,4,a,0,4r8fa9xh0zzco6o,Sequence,22,bhd
5,8,0.441,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,23,bhd
6,9,-0.588,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,24,bhd
7,10,-0.001,0,1,5,a,0,4r8fa9xh0zzco6o,Sequence,25,bhd
1,1,0.447,1,1,5,a,0,4r8fa9xh0zzco6o,Sequence,26,bhd
4,7,0.546,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,27,bhd
1,1,0.029,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,28,bhd
2,3,0.593,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,29,bhd
2,3,0.15,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,30,bhd
7,10,1.634,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,31,bhd
2,3,-0.031,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,32,bhd
5,8,0.526,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,33,bhd
4,7,1.332,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,34,bhd
2,3,-0.068,1,1,4,a,0,4r8fa9xh0zzco6o,Sequence,35,bhd
2,3,0.61,1,1,7,a,1,a9tn75magy8nffy,Sequence,1,fjc
7,13,-1.322,1,1,7,a,1,a9tn75magy8nffy,Sequence,2,fjc
3,5,0.717,1,1,6,a,1,a9tn75magy8nffy,Sequence,3,fjc
6,11,0.006,1,1,6,a,1,a9tn75magy8nffy,Sequence,4,fjc
5,9,1.747,1,1,6,a,0,a9tn75magy8nffy,Sequence,5,fjc
7,12,4.585,1,1,6,a,0,a9tn75magy8nffy,Sequence,6,fjc
3,5,-0.315,1,1,6,a,0,a9tn75magy8nffy,Sequence,7,fjc
5,9,0.425,1,1,6,a,0,a9tn75magy8nffy,Sequence,8,fjc
1,1,-0.001,1,1,6,a,0,a9tn75magy8nffy,Sequence,9,fjc
5,9,0.424,1,1,6,a,0,a9tn75magy8nffy,Sequence,10,fjc
1,1,-0.109,1,1,6,a,0,a9tn75magy8nffy,Sequence,11,fjc
6,11,0.223,1,1,5,a,0,a9tn75magy8nffy,Sequence,12,fjc
6,10,3.474,1,1,5,a,0,a9tn75magy8nffy,Sequence,13,fjc
4,7,0.498,1,1,5,a,0,a9tn75magy8nffy,Sequence,14,fjc
1,1,0.072,1,1,5,a,0,a9tn75magy8nffy,Sequence,15,fjc
3,5,0.725,1,1,5,a,0,a9tn75magy8nffy,Sequence,16,fjc
1,1,0.121,1,1,5,a,0,a9tn75magy8nffy,Sequence,17,fjc
2,3,0.042,1,1,5,a,0,a9tn75magy8nffy,Sequence,18,fjc
7,11,1.633,0,1,5,a,0,a9tn75magy8nffy,Sequence,19,fjc
3,5,-0.817,1,1,5,a,0,a9tn75magy8nffy,Sequence,20,fjc
2,3,0.025,1,1,5,a,0,a9tn75magy8nffy,Sequence,21,fjc
6,10,3.486,1,1,5,a,0,a9tn75magy8nffy,Sequence,22,fjc
3,5,0.637,1,1,4,a,0,a9tn75magy8nffy,Sequence,23,fjc
6,9,2.139,0,1,5,a,0,a9tn75magy8nffy,Sequence,24,fjc
1,1,-0.01,1,1,5,a,0,a9tn75magy8nffy,Sequence,25,fjc
4,7,-1.107,1,1,4,a,0,a9tn75magy8nffy,Sequence,26,fjc
5,8,-0.495,1,1,4,a,0,a9tn75magy8nffy,Sequence,27,fjc
4,7,2.212,1,1,4,a,0,a9tn75magy8nffy,Sequence,28,fjc
7,10,4.629,0,1,4,a,0,a9tn75magy8nffy,Sequence,29,fjc
4,7,-0.159,1,1,4,a,0,a9tn75magy8nffy,Sequence,30,fjc
2,3,0.186,1,1,4,a,0,a9tn75magy8nffy,Sequence,31,fjc
7,10,-0.773,1,1,4,a,0,a9tn75magy8nffy,Sequence,32,fjc
4,7,0.007,1,1,4,a,0,a9tn75magy8nffy,Sequence,33,fjc
2,3,0.368,1,1,4,a,0,a9tn75magy8nffy,Sequence,34,fjc
5,8,3.922,1,1,4,a,0,a9tn75magy8nffy,Sequence,35,fjc
7,13,1.26,1,1,7,a,1,rbrzxgywqun5ned,Sequence,1,igf
5,9,1.463,1,1,7,a,1,rbrzxgywqun5ned,Sequence,2,igf
5,9,0.357,1,1,6,a,1,rbrzxgywqun5ned,Sequence,3,igf
4,7,0.251,1,1,6,a,1,rbrzxgywqun5ned,Sequence,4,igf
2,3,0.412,1,1,6,a,1,rbrzxgywqun5ned,Sequence,5,igf
2,3,0.139,1,1,6,a,1,rbrzxgywqun5ned,Sequence,6,igf
5,9,-0.315,1,1,6,a,1,rbrzxgywqun5ned,Sequence,7,igf
4,7,0.084,1,1,6,a,1,rbrzxgywqun5ned,Sequence,8,igf
6,11,0.187,1,0,6,a,1,rbrzxgywqun5ned,Sequence,9,igf
2,3,1.46,1,1,5,a,1,rbrzxgywqun5ned,Sequence,10,igf
7,11,1.145,1,1,5,a,1,rbrzxgywqun5ned,Sequence,11,igf
3,5,0.428,1,1,5,a,1,rbrzxgywqun5ned,Sequence,12,igf
2,3,0.168,1,1,5,a,1,rbrzxgywqun5ned,Sequence,13,igf
3,5,-0.169,1,1,5,a,1,rbrzxgywqun5ned,Sequence,14,igf
1,1,-0.04,1,1,5,a,1,rbrzxgywqun5ned,Sequence,15,igf
3,5,-0.233,1,1,5,a,1,rbrzxgywqun5ned,Sequence,16,igf
6,10,0.069,1,1,5,a,1,rbrzxgywqun5ned,Sequence,17,igf
6,10,1.554,1,1,5,a,1,rbrzxgywqun5ned,Sequence,18,igf
5,9,0.518,1,1,5,ig,0,rbrzxgywqun5ned,Sequence,19,igf
1,1,-0.257,1,1,5,ig,0,rbrzxgywqun5ned,Sequence,20,igf
1,1,-0.195,1,1,5,ig,0,rbrzxgywqun5ned,Sequence,21,igf
7,10,0.404,0,1,5,a,0,rbrzxgywqun5ned,Sequence,22,igf
3,5,-0.005,1,1,5,a,0,rbrzxgywqun5ned,Sequence,23,igf
6,10,1.419,1,1,4,a,1,rbrzxgywqun5ned,Sequence,24,igf
7,10,0.061,1,1,4,a,0,rbrzxgywqun5ned,Sequence,25,igf
7,10,3.043,0,1,4,a,0,rbrzxgywqun5ned,Sequence,26,igf
3,5,0.529,1,1,4,a,0,rbrzxgywqun5ned,Sequence,27,igf
6,9,2.462,1,1,4,a,0,rbrzxgywqun5ned,Sequence,28,igf
1,1,1.057,1,1,4,a,0,rbrzxgywqun5ned,Sequence,29,igf
1,1,0.068,1,1,4,a,0,rbrzxgywqun5ned,Sequence,30,igf
4,7,1.109,1,1,4,a,0,rbrzxgywqun5ned,Sequence,31,igf
4,7,-0.097,1,1,4,a,0,rbrzxgywqun5ned,Sequence,32,igf
5,8,0.734,1,1,4,a,0,rbrzxgywqun5ned,Sequence,33,igf
2,3,-0.039,1,1,4,a,0,rbrzxgywqun5ned,Sequence,34,igf
4,7,0.002,1,1,4,a,0,rbrzxgywqun5ned,Sequence,35,igf
7,13,1.585,1,1,7,a,0,jlbt4al7q4sv0kj,Sequence,1,hcb
1,1,3.799,1,1,7,a,0,jlbt4al7q4sv0kj,Sequence,2,hcb
1,1,1.425,1,1,7,a,0,jlbt4al7q4sv0kj,Sequence,3,hcb
7,13,2.702,1,1,7,a,0,jlbt4al7q4sv0kj,Sequence,4,hcb
5,9,-2.072,1,1,6,a,0,jlbt4al7q4sv0kj,Sequence,5,hcb
3,5,2.049,1,1,6,a,0,jlbt4al7q4sv0kj,Sequence,6,hcb
2,3,0.304,1,1,6,a,0,jlbt4al7q4sv0kj,Sequence,7,hcb
1,1,-0.277,1,1,6,a,0,jlbt4al7q4sv0kj,Sequence,8,hcb
3,5,2.993,1,1,6,a,0,jlbt4al7q4sv0kj,Sequence,9,hcb
5,9,0.212,1,1,6,a,0,jlbt4al7q4sv0kj,Sequence,10,hcb
7,12,-0.922,1,1,6,a,0,jlbt4al7q4sv0kj,Sequence,11,hcb
2,3,1.571,1,1,6,a,0,jlbt4al7q4sv0kj,Sequence,12,hcb
4,7,-1.026,1,1,5,a,0,jlbt4al7q4sv0kj,Sequence,13,hcb
6,10,1.216,1,1,5,a,0,jlbt4al7q4sv0kj,Sequence,14,hcb
2,3,-0.775,1,1,5,a,0,jlbt4al7q4sv0kj,Sequence,15,hcb
3,5,-0.484,1,1,5,a,0,jlbt4al7q4sv0kj,Sequence,16,hcb
6,10,0.143,1,1,5,a,0,jlbt4al7q4sv0kj,Sequence,17,hcb
6,10,8.202,1,0,5,a,0,jlbt4al7q4sv0kj,Sequence,18,hcb
7,11,2.938,0,1,5,a,0,jlbt4al7q4sv0kj,Sequence,19,hcb
5,9,-1.432,1,1,5,a,0,jlbt4al7q4sv0kj,Sequence,20,hcb
4,7,3.854,1,1,5,a,0,jlbt4al7q4sv0kj,Sequence,21,hcb
5,9,1.221,1,1,5,a,0,jlbt4al7q4sv0kj,Sequence,22,hcb
6,10,-0.813,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,23,hcb
4,7,-0.09,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,24,hcb
7,10,2.45,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,25,hcb
6,9,-0.265,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,26,hcb
3,5,2.635,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,27,hcb
5,8,-0.7,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,28,hcb
1,1,-0.096,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,29,hcb
3,5,-1.426,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,30,hcb
1,1,-1.061,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,31,hcb
4,7,-2.203,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,32,hcb
2,3,-2.007,1,1,4,hc,0,jlbt4al7q4sv0kj,Sequence,33,hcb
4,4,-2.537,0,1,4,a,0,jlbt4al7q4sv0kj,Sequence,34,hcb
2,3,-2.342,1,1,4,a,0,jlbt4al7q4sv0kj,Sequence,35,hcb
1,1,0.052,1,1,7,a,1,lomhl7jw27e38km,Sequence,1,bcj
5,9,1.244,1,1,7,a,1,lomhl7jw27e38km,Sequence,2,bcj
7,13,-4.318,1,0,7,a,1,lomhl7jw27e38km,Sequence,3,bcj
5,9,-0.196,1,1,6,a,0,lomhl7jw27e38km,Sequence,4,bcj
5,9,0.335,1,1,6,a,0,lomhl7jw27e38km,Sequence,5,bcj
4,7,-0.022,1,1,6,a,0,lomhl7jw27e38km,Sequence,6,bcj
2,3,0.164,1,1,6,a,0,lomhl7jw27e38km,Sequence,7,bcj
6,11,-2.882,1,1,6,a,0,lomhl7jw27e38km,Sequence,8,bcj
7,12,-2.518,1,1,6,a,0,lomhl7jw27e38km,Sequence,9,bcj
6,11,-3.686,1,0,5,a,0,lomhl7jw27e38km,Sequence,10,bcj
1,1,-0.108,1,1,5,a,0,lomhl7jw27e38km,Sequence,11,bcj
3,5,-0.216,1,1,5,a,0,lomhl7jw27e38km,Sequence,12,bcj
7,11,2.748,1,1,5,a,0,lomhl7jw27e38km,Sequence,13,bcj
3,5,0.087,1,1,5,a,0,lomhl7jw27e38km,Sequence,14,bcj
1,1,-0.358,1,1,5,a,0,lomhl7jw27e38km,Sequence,15,bcj
3,5,-0.301,1,1,5,a,0,lomhl7jw27e38km,Sequence,16,bcj
2,3,0.129,1,1,5,a,0,lomhl7jw27e38km,Sequence,17,bcj
7,11,-1.612,1,1,5,a,0,lomhl7jw27e38km,Sequence,18,bcj
3,5,-0.704,1,1,5,a,0,lomhl7jw27e38km,Sequence,19,bcj
5,9,-0.072,1,0,5,a,0,lomhl7jw27e38km,Sequence,20,bcj
7,11,0.51,1,1,4,a,0,lomhl7jw27e38km,Sequence,21,bcj
2,3,-0.214,1,1,4,a,0,lomhl7jw27e38km,Sequence,22,bcj
4,7,0.026,1,1,4,a,0,lomhl7jw27e38km,Sequence,23,bcj
5,8,-0.066,1,1,4,bc,0,lomhl7jw27e38km,Sequence,24,bcj
1,1,-0.048,1,1,4,bc,0,lomhl7jw27e38km,Sequence,25,bcj
3,3,-0.012,1,1,4,bc,0,lomhl7jw27e38km,Sequence,26,bcj
4,4,0.993,1,1,4,bc,0,lomhl7jw27e38km,Sequence,27,bcj
6,7,2.383,1,1,4,bc,0,lomhl7jw27e38km,Sequence,28,bcj
2,1,-0.241,1,1,4,bc,0,lomhl7jw27e38km,Sequence,29,bcj
4,5,1.056,1,1,4,bc,0,lomhl7jw27e38km,Sequence,30,bcj
4,5,0.179,1,1,4,bc,0,lomhl7jw27e38km,Sequence,31,bcj
6,7,-1.539,0,1,4,a,0,lomhl7jw27e38km,Sequence,32,bcj
2,3,0.191,1,1,4,a,0,lomhl7jw27e38km,Sequence,33,bcj
6,9,3.784,1,1,4,a,0,lomhl7jw27e38km,Sequence,34,bcj
1,1,0.111,1,1,4,a,0,lomhl7jw27e38km,Sequence,35,bcj
1,1,-0.671,1,1,7,a,1,jtdzsxkh2scccvw,Sequence,1,ihe
3,5,0.052,1,1,7,a,0,jtdzsxkh2scccvw,Sequence,2,ihe
3,5,-0.055,1,1,7,a,0,jtdzsxkh2scccvw,Sequence,3,ihe
7,13,8.357,1,1,6,a,0,jtdzsxkh2scccvw,Sequence,4,ihe
6,11,1.63,1,0,6,a,0,jtdzsxkh2scccvw,Sequence,5,ihe
5,9,3.748,1,1,6,a,0,jtdzsxkh2scccvw,Sequence,6,ihe
2,3,0.01,1,1,6,a,0,jtdzsxkh2scccvw,Sequence,7,ihe
4,7,0.383,1,1,6,a,0,jtdzsxkh2scccvw,Sequence,8,ihe
1,1,-0.14,1,1,6,a,0,jtdzsxkh2scccvw,Sequence,9,ihe
5,9,0.683,1,1,6,a,0,jtdzsxkh2scccvw,Sequence,10,ihe
2,3,-0.281,1,1,5,a,0,jtdzsxkh2scccvw,Sequence,11,ihe
4,7,0.254,1,1,5,a,0,jtdzsxkh2scccvw,Sequence,12,ihe
3,5,-0.153,1,1,5,a,0,jtdzsxkh2scccvw,Sequence,13,ihe
4,7,-1.616,1,1,5,a,0,jtdzsxkh2scccvw,Sequence,14,ihe
6,10,0.842,1,1,5,a,0,jtdzsxkh2scccvw,Sequence,15,ihe
1,1,-0.104,1,1,5,a,0,jtdzsxkh2scccvw,Sequence,16,ihe
1,1,-0.22,1,1,5,a,0,jtdzsxkh2scccvw,Sequence,17,ihe
6,10,3.356,1,0,5,a,0,jtdzsxkh2scccvw,Sequence,18,ihe
4,7,1.58,1,1,5,a,0,jtdzsxkh2scccvw,Sequence,19,ihe
2,3,-0.037,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,20,ihe
5,8,0.412,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,21,ihe
1,1,-0.058,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,22,ihe
7,10,6.806,1,0,4,a,0,jtdzsxkh2scccvw,Sequence,23,ihe
3,5,-0.047,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,24,ihe
6,9,3.872,0,1,4,a,0,jtdzsxkh2scccvw,Sequence,25,ihe
3,5,-0.862,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,26,ihe
5,8,1.915,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,27,ihe
7,10,5.117,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,28,ihe
7,10,7.311,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,29,ihe
4,7,0.662,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,30,ihe
7,10,7.64,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,31,ihe
2,3,-0.001,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,32,ihe
2,3,-0.186,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,33,ihe
5,8,1.848,1,1,4,a,0,jtdzsxkh2scccvw,Sequence,34,ihe
6,9,0.366,0,0,4,a,0,jtdzsxkh2scccvw,Sequence,35,ihe
7,13,-0.792,1,1,7,a,0,q3rm4bg3z295hv5,Sequence,1,bjd
2,3,1.486,1,1,7,a,0,q3rm4bg3z295hv5,Sequence,2,bjd
2,3,0.613,1,1,6,a,0,q3rm4bg3z295hv5,Sequence,3,bjd
5,9,-2.614,1,1,6,a,0,q3rm4bg3z295hv5,Sequence,4,bjd
5,9,-2.672,1,1,6,a,0,q3rm4bg3z295hv5,Sequence,5,bjd
1,1,-0.354,1,1,6,a,0,q3rm4bg3z295hv5,Sequence,6,bjd
1,1,-0.414,1,1,6,a,0,q3rm4bg3z295hv5,Sequence,7,bjd
4,7,-2.431,1,1,6,a,0,q3rm4bg3z295hv5,Sequence,8,bjd
7,12,5.898,1,0,6,a,0,q3rm4bg3z295hv5,Sequence,9,bjd
3,5,4.892,1,1,6,a,0,q3rm4bg3z295hv5,Sequence,10,bjd
3,5,0.457,1,1,5,a,0,q3rm4bg3z295hv5,Sequence,11,bjd
4,7,-0.388,1,1,5,a,0,q3rm4bg3z295hv5,Sequence,12,bjd
3,5,-0.902,1,1,5,a,0,q3rm4bg3z295hv5,Sequence,13,bjd
7,11,2.708,1,1,5,a,0,q3rm4bg3z295hv5,Sequence,14,bjd
7,11,13.112,1,1,5,a,0,q3rm4bg3z295hv5,Sequence,15,bjd
5,9,-0.797,1,1,5,a,0,q3rm4bg3z295hv5,Sequence,16,bjd
2,3,-0.059,1,1,5,a,0,q3rm4bg3z295hv5,Sequence,17,bjd
5,9,-1.561,1,1,5,a,0,q3rm4bg3z295hv5,Sequence,18,bjd
3,5,-0.587,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,19,bjd
6,9,1.664,1,1,4,bj,0,q3rm4bg3z295hv5,Sequence,20,bjd
6,7,-15.049,0,1,5,a,0,q3rm4bg3z295hv5,Sequence,21,bjd
2,3,0.087,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,22,bjd
6,9,6.507,0,1,5,a,0,q3rm4bg3z295hv5,Sequence,23,bjd
2,3,-0.527,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,24,bjd
5,8,4.565,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,25,bjd
4,7,-0.189,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,26,bjd
1,1,-0.306,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,27,bjd
1,1,-1.046,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,28,bjd
7,10,-0.308,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,29,bjd
6,9,6.68,0,1,4,a,0,q3rm4bg3z295hv5,Sequence,30,bjd
1,1,0.044,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,31,bjd
4,7,0.249,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,32,bjd
3,5,0.334,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,33,bjd
4,7,0.099,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,34,bjd
6,9,4.379,1,1,4,a,0,q3rm4bg3z295hv5,Sequence,35,bjd
7,13,-26.498,1,1,7,a,0,y0g9hknjyys0m49,Sequence,1,ajb
6,11,0.004,1,1,7,a,0,y0g9hknjyys0m49,Sequence,2,ajb
7,13,-3.198,1,1,7,a,0,y0g9hknjyys0m49,Sequence,3,ajb
2,3,0.858,1,1,6,a,0,y0g9hknjyys0m49,Sequence,4,ajb
6,11,1.122,1,1,6,a,0,y0g9hknjyys0m49,Sequence,5,ajb
2,3,-0.062,1,1,6,a,0,y0g9hknjyys0m49,Sequence,6,ajb
5,9,0.487,1,1,6,a,0,y0g9hknjyys0m49,Sequence,7,ajb
6,11,6.196,1,1,6,a,0,y0g9hknjyys0m49,Sequence,8,ajb
5,9,-0.11,1,1,6,a,0,y0g9hknjyys0m49,Sequence,9,ajb
1,1,0.346,1,1,6,a,0,y0g9hknjyys0m49,Sequence,10,ajb
7,12,1.902,1,1,6,a,0,y0g9hknjyys0m49,Sequence,11,ajb
5,9,2.262,1,1,5,a,0,y0g9hknjyys0m49,Sequence,12,ajb
1,1,0.182,1,1,5,a,0,y0g9hknjyys0m49,Sequence,13,ajb
3,5,0.054,1,1,5,a,0,y0g9hknjyys0m49,Sequence,14,ajb
7,11,0.173,1,1,5,a,0,y0g9hknjyys0m49,Sequence,15,ajb
4,7,0.718,1,1,5,a,0,y0g9hknjyys0m49,Sequence,16,ajb
4,7,0.845,1,1,5,a,0,y0g9hknjyys0m49,Sequence,17,ajb
2,3,-0.183,1,1,5,a,0,y0g9hknjyys0m49,Sequence,18,ajb
3,5,-3.377,1,1,5,a,1,y0g9hknjyys0m49,Sequence,19,ajb
3,5,0.29,1,1,5,aj,0,y0g9hknjyys0m49,Sequence,20,ajb
1,1,0.085,1,1,5,aj,0,y0g9hknjyys0m49,Sequence,21,ajb
2,1,0.195,1,1,4,aj,1,y0g9hknjyys0m49,Sequence,22,ajb
5,6,-28.858,0,1,5,a,1,y0g9hknjyys0m49,Sequence,23,ajb
6,10,9.648,1,1,4,a,1,y0g9hknjyys0m49,Sequence,24,ajb
4,7,0.882,1,1,4,a,1,y0g9hknjyys0m49,Sequence,25,ajb
2,3,0.126,1,1,4,a,1,y0g9hknjyys0m49,Sequence,26,ajb
4,7,1.39,1,1,4,a,1,y0g9hknjyys0m49,Sequence,27,ajb
